"iso2","year","demo","n"
"SE",2008,"f5564",1
"SG",1995,"f5564",19
"SG",1997,"f5564",12
"SG",1998,"f5564",25
"SG",1999,"f5564",17
"SG",2000,"f5564",5
"SG",2001,"f5564",9
"SG",2002,"f5564",24
"SG",2003,"f5564",20
"SG",2004,"f5564",19
"SG",2005,"f5564",20
"SG",2006,"f5564",27
"SG",2007,"f5564",11
"SG",2008,"f5564",17
"SI",1995,"f5564",5
"SI",1996,"f5564",7
"SI",1997,"f5564",4
"SI",1998,"f5564",2
"SI",1999,"f5564",6
"SI",2000,"f5564",3
"SI",2001,"f5564",5
"SI",2002,"f5564",3
"SI",2003,"f5564",4
"SI",2004,"f5564",2
"SI",2005,"f5564",4
"SI",2006,"f5564",4
"SI",2007,"f5564",3
"SI",2008,"f5564",2
"SK",1995,"f5564",33
"SK",1996,"f5564",17
"SK",1997,"f5564",9
"SK",1998,"f5564",5
"SK",1999,"f5564",8
"SK",2000,"f5564",4
"SK",2001,"f5564",4
"SK",2002,"f5564",5
"SK",2003,"f5564",4
"SK",2004,"f5564",4
"SK",2005,"f5564",6
"SK",2006,"f5564",3
"SK",2007,"f5564",3
"SK",2008,"f5564",1
"SL",1995,"f5564",24
"SL",1996,"f5564",49
"SL",1997,"f5564",39
"SL",1998,"f5564",43
"SL",2000,"f5564",49
"SL",2001,"f5564",61
"SL",2002,"f5564",48
"SL",2003,"f5564",77
"SL",2004,"f5564",89
"SL",2005,"f5564",114
"SL",2006,"f5564",111
"SL",2007,"f5564",143
"SL",2008,"f5564",153
"SM",1997,"f5564",0
"SM",2003,"f5564",0
"SM",2004,"f5564",0
"SN",1995,"f5564",126
"SN",1996,"f5564",121
"SN",1997,"f5564",87
"SN",1998,"f5564",98
"SN",1999,"f5564",106
"SN",2000,"f5564",107
"SN",2001,"f5564",113
"SN",2002,"f5564",118
"SN",2003,"f5564",122
"SN",2004,"f5564",139
"SN",2005,"f5564",116
"SN",2006,"f5564",124
"SN",2007,"f5564",121
"SN",2008,"f5564",148
"SO",1995,"f5564",25
"SO",1996,"f5564",38
"SO",1997,"f5564",56
"SO",1998,"f5564",74
"SO",1999,"f5564",74
"SO",2000,"f5564",72
"SO",2001,"f5564",97
"SO",2002,"f5564",111
"SO",2003,"f5564",161
"SO",2004,"f5564",157
"SO",2005,"f5564",212
"SO",2006,"f5564",171
"SO",2007,"f5564",181
"SO",2008,"f5564",191
"SR",1996,"f5564",3
"SR",1997,"f5564",0
"SR",2000,"f5564",1
"SR",2001,"f5564",0
"SR",2002,"f5564",0
"SR",2003,"f5564",1
"SR",2004,"f5564",1
"SR",2005,"f5564",1
"SR",2006,"f5564",0
"ST",2000,"f5564",4
"ST",2001,"f5564",6
"ST",2002,"f5564",2
"ST",2003,"f5564",0
"ST",2004,"f5564",1
"ST",2005,"f5564",3
"ST",2006,"f5564",1
"ST",2007,"f5564",5
"ST",2008,"f5564",0
"SV",1996,"f5564",38
"SV",1997,"f5564",42
"SV",1998,"f5564",43
"SV",1999,"f5564",44
"SV",2000,"f5564",39
"SV",2001,"f5564",53
"SV",2002,"f5564",51
"SV",2003,"f5564",44
"SV",2004,"f5564",48
"SV",2005,"f5564",42
"SV",2006,"f5564",38
"SV",2007,"f5564",33
"SV",2008,"f5564",40
"SY",1995,"f5564",37
"SY",1996,"f5564",45
"SY",1997,"f5564",36
"SY",1998,"f5564",18
"SY",2000,"f5564",38
"SY",2001,"f5564",42
"SY",2002,"f5564",31
"SY",2003,"f5564",33
"SY",2004,"f5564",59
"SY",2005,"f5564",32
"SY",2006,"f5564",39
"SY",2007,"f5564",30
"SY",2008,"f5564",29
"SZ",1995,"f5564",8
"SZ",1996,"f5564",58
"SZ",2000,"f5564",24
"SZ",2001,"f5564",18
"SZ",2002,"f5564",13
"SZ",2003,"f5564",20
"SZ",2004,"f5564",19
"SZ",2005,"f5564",21
"SZ",2006,"f5564",48
"SZ",2007,"f5564",39
"SZ",2008,"f5564",57
"TC",2003,"f5564",0
"TC",2006,"f5564",1
"TD",1999,"f5564",16
"TD",2002,"f5564",18
"TD",2003,"f5564",151
"TD",2004,"f5564",25
"TD",2005,"f5564",59
"TG",1995,"f5564",23
"TG",1996,"f5564",15
"TG",1998,"f5564",17
"TG",1999,"f5564",25
"TG",2000,"f5564",24
"TG",2002,"f5564",29
"TG",2003,"f5564",26
"TG",2004,"f5564",37
"TG",2005,"f5564",41
"TG",2006,"f5564",58
"TG",2007,"f5564",35
"TG",2008,"f5564",47
"TH",1995,"f5564",1175
"TH",1996,"f5564",918
"TH",1997,"f5564",633
"TH",1998,"f5564",475
"TH",1999,"f5564",879
"TH",2000,"f5564",1016
"TH",2001,"f5564",1265
"TH",2002,"f5564",1307
"TH",2003,"f5564",1264
"TH",2004,"f5564",1203
"TH",2005,"f5564",1259
"TH",2006,"f5564",1287
"TH",2007,"f5564",1281
"TH",2008,"f5564",1276
"TJ",1996,"f5564",11
"TJ",1997,"f5564",12
"TJ",1998,"f5564",10
"TJ",2001,"f5564",11
"TJ",2002,"f5564",15
"TJ",2004,"f5564",17
"TJ",2005,"f5564",43
"TJ",2007,"f5564",61
"TJ",2008,"f5564",40
"TK",2007,"f5564",0
"TK",2008,"f5564",3
"TL",2002,"f5564",40
"TL",2003,"f5564",43
"TL",2004,"f5564",27
"TL",2005,"f5564",18
"TL",2006,"f5564",34
"TL",2007,"f5564",36
"TL",2008,"f5564",35
"TM",1995,"f5564",25
"TM",1996,"f5564",19
"TM",1997,"f5564",45
"TM",1998,"f5564",16
"TM",1999,"f5564",27
"TM",2000,"f5564",34
"TM",2001,"f5564",32
"TM",2002,"f5564",34
"TM",2003,"f5564",21
"TM",2004,"f5564",26
"TM",2005,"f5564",27
"TM",2006,"f5564",24
"TM",2007,"f5564",36
"TM",2008,"f5564",29
"TN",1998,"f5564",43
"TN",1999,"f5564",29
"TN",2000,"f5564",21
"TN",2001,"f5564",42
"TN",2002,"f5564",34
"TN",2003,"f5564",24
"TN",2004,"f5564",19
"TN",2005,"f5564",16
"TN",2006,"f5564",33
"TN",2007,"f5564",29
"TN",2008,"f5564",18
"TO",1995,"f5564",2
"TO",1996,"f5564",1
"TO",1997,"f5564",0
"TO",1998,"f5564",1
"TO",1999,"f5564",2
"TO",2000,"f5564",1
"TO",2001,"f5564",0
"TO",2002,"f5564",1
"TO",2003,"f5564",2
"TO",2005,"f5564",2
"TO",2006,"f5564",0
"TO",2007,"f5564",0
"TO",2008,"f5564",2
"TR",2004,"f5564",7
"TR",2005,"f5564",166
"TR",2006,"f5564",149
"TR",2007,"f5564",128
"TR",2008,"f5564",139
"TT",1995,"f5564",3
"TT",1996,"f5564",1
"TT",1998,"f5564",5
"TT",1999,"f5564",4
"TT",2000,"f5564",2
"TT",2001,"f5564",9
"TT",2002,"f5564",0
"TT",2003,"f5564",1
"TT",2004,"f5564",1
"TT",2005,"f5564",4
"TT",2006,"f5564",8
"TT",2007,"f5564",3
"TT",2008,"f5564",4
"TV",1995,"f5564",1
"TV",2003,"f5564",0
"TV",2005,"f5564",2
"TV",2006,"f5564",0
"TV",2007,"f5564",3
"TV",2008,"f5564",0
"TZ",1995,"f5564",380
"TZ",1996,"f5564",472
"TZ",1997,"f5564",501
"TZ",1998,"f5564",466
"TZ",1999,"f5564",501
"TZ",2000,"f5564",494
"TZ",2001,"f5564",522
"TZ",2002,"f5564",475
"TZ",2003,"f5564",509
"TZ",2004,"f5564",544
"TZ",2005,"f5564",547
"TZ",2006,"f5564",507
"TZ",2007,"f5564",535
"TZ",2008,"f5564",564
"UA",1995,"f5564",185
"UA",1996,"f5564",192
"UA",1997,"f5564",126
"UA",1998,"f5564",194
"UA",1999,"f5564",222
"UA",2000,"f5564",218
"UA",2001,"f5564",235
"UA",2003,"f5564",221
"UA",2006,"f5564",246
"UA",2007,"f5564",438
"UA",2008,"f5564",255
"UG",1995,"f5564",312
"UG",1996,"f5564",379
"UG",1997,"f5564",379
"UG",1998,"f5564",395
"UG",1999,"f5564",331
"UG",2000,"f5564",316
"UG",2001,"f5564",292
"UG",2002,"f5564",374
"UG",2003,"f5564",356
"UG",2004,"f5564",358
"UG",2005,"f5564",389
"UG",2006,"f5564",332
"UG",2007,"f5564",382
"UG",2008,"f5564",314
"US",1995,"f5564",202
"US",1996,"f5564",217
"US",1997,"f5564",201
"US",1998,"f5564",179
"US",1999,"f5564",244
"US",2000,"f5564",152
"US",2001,"f5564",176
"US",2002,"f5564",167
"US",2003,"f5564",169
"US",2004,"f5564",166
"US",2005,"f5564",161
"US",2006,"f5564",146
"US",2007,"f5564",135
"US",2008,"f5564",172
"UY",1995,"f5564",9
"UY",1996,"f5564",10
"UY",1997,"f5564",8
"UY",1998,"f5564",6
"UY",1999,"f5564",11
"UY",2000,"f5564",12
"UY",2001,"f5564",3
"UY",2002,"f5564",11
"UY",2003,"f5564",6
"UY",2004,"f5564",11
"UY",2005,"f5564",8
"UY",2006,"f5564",11
"UY",2007,"f5564",7
"UY",2008,"f5564",13
"UZ",1996,"f5564",149
"UZ",1998,"f5564",1
"UZ",1999,"f5564",136
"UZ",2000,"f5564",112
"UZ",2001,"f5564",216
"UZ",2002,"f5564",96
"UZ",2003,"f5564",172
"UZ",2004,"f5564",211
"UZ",2005,"f5564",217
"UZ",2006,"f5564",224
"UZ",2007,"f5564",235
"UZ",2008,"f5564",227
"VC",2000,"f5564",0
"VC",2005,"f5564",0
"VC",2007,"f5564",0
"VE",1999,"f5564",134
"VE",2002,"f5564",123
"VE",2003,"f5564",140
"VE",2004,"f5564",135
"VE",2005,"f5564",146
"VE",2006,"f5564",140
"VE",2007,"f5564",147
"VE",2008,"f5564",146
"VI",1996,"f5564",0
"VN",1996,"f5564",3360
"VN",1997,"f5564",3614
"VN",1998,"f5564",3296
"VN",1999,"f5564",3034
"VN",2000,"f5564",2847
"VN",2001,"f5564",2530
"VN",2002,"f5564",2409
"VN",2003,"f5564",2283
"VN",2004,"f5564",2226
"VN",2005,"f5564",2023
"VN",2006,"f5564",1996
"VN",2007,"f5564",1891
"VN",2008,"f5564",1858
"VU",1995,"f5564",0
"VU",1996,"f5564",4
"VU",1998,"f5564",0
"VU",1999,"f5564",0
"VU",2000,"f5564",3
"VU",2001,"f5564",1
"VU",2002,"f5564",3
"VU",2003,"f5564",1
"VU",2004,"f5564",2
"VU",2005,"f5564",1
"VU",2006,"f5564",0
"VU",2007,"f5564",1
"VU",2008,"f5564",5
"WF",1996,"f5564",0
"WF",1997,"f5564",0
"WF",2002,"f5564",2
"WF",2003,"f5564",0
"WF",2007,"f5564",0
"WS",1995,"f5564",1
"WS",1996,"f5564",0
"WS",1997,"f5564",2
"WS",1998,"f5564",0
"WS",1999,"f5564",0
"WS",2000,"f5564",0
"WS",2001,"f5564",1
"WS",2002,"f5564",0
"WS",2003,"f5564",2
"WS",2005,"f5564",1
"WS",2008,"f5564",0
"YE",1995,"f5564",106
"YE",1996,"f5564",14
"YE",1997,"f5564",71
"YE",1998,"f5564",158
"YE",1999,"f5564",120
"YE",2000,"f5564",247
"YE",2001,"f5564",192
"YE",2002,"f5564",122
"YE",2003,"f5564",114
"YE",2004,"f5564",86
"YE",2005,"f5564",85
"YE",2006,"f5564",73
"YE",2007,"f5564",113
"YE",2008,"f5564",102
"YU",1995,"f5564",158
"YU",1996,"f5564",217
"YU",1997,"f5564",239
"YU",2001,"f5564",23
"YU",2002,"f5564",19
"YU",2003,"f5564",20
"YU",2004,"f5564",41
"ZA",1999,"f5564",159
"ZA",2000,"f5564",167
"ZA",2001,"f5564",295
"ZA",2002,"f5564",1076
"ZA",2003,"f5564",1972
"ZA",2004,"f5564",2182
"ZA",2005,"f5564",2352
"ZA",2006,"f5564",2550
"ZA",2007,"f5564",2964
"ZA",2008,"f5564",3234
"ZM",1995,"f5564",117
"ZM",2000,"f5564",112
"ZM",2002,"f5564",297
"ZM",2003,"f5564",297
"ZM",2004,"f5564",245
"ZM",2005,"f5564",235
"ZM",2006,"f5564",207
"ZM",2007,"f5564",244
"ZM",2008,"f5564",187
"ZW",2002,"f5564",140
"ZW",2003,"f5564",225
"ZW",2004,"f5564",214
"ZW",2005,"f5564",193
"ZW",2006,"f5564",230
"ZW",2007,"f5564",213
"ZW",2008,"f5564",174
"AD",1996,"f65",0
"AD",1997,"f65",1
"AD",1999,"f65",0
"AD",2002,"f65",0
"AD",2003,"f65",0
"AD",2004,"f65",0
"AD",2005,"f65",0
"AD",2006,"f65",0
"AD",2008,"f65",0
"AE",1999,"f65",2
"AE",2000,"f65",4
"AE",2002,"f65",1
"AE",2003,"f65",4
"AE",2004,"f65",3
"AE",2006,"f65",5
"AE",2007,"f65",0
"AE",2008,"f65",3
"AF",1997,"f65",1
"AF",1998,"f65",20
"AF",1999,"f65",8
"AF",2000,"f65",36
"AF",2001,"f65",89
"AF",2002,"f65",218
"AF",2003,"f65",158
"AF",2004,"f65",256
"AF",2005,"f65",246
"AF",2006,"f65",309
"AF",2007,"f65",353
"AF",2008,"f65",364
"AG",1996,"f65",0
"AG",2000,"f65",0
"AG",2001,"f65",0
"AG",2002,"f65",0
"AG",2003,"f65",0
"AG",2007,"f65",0
"AI",2004,"f65",0
"AL",1995,"f65",16
"AL",1997,"f65",8
"AL",1998,"f65",13
"AL",1999,"f65",16
"AL",2000,"f65",11
"AL",2001,"f65",9
"AL",2002,"f65",17
"AL",2003,"f65",20
"AL",2004,"f65",22
"AL",2005,"f65",18
"AL",2006,"f65",13
"AL",2007,"f65",9
"AL",2008,"f65",10
"AM",1996,"f65",0
"AM",1997,"f65",1
"AM",1998,"f65",6
"AM",1999,"f65",7
"AM",2000,"f65",4
"AM",2001,"f65",5
"AM",2002,"f65",1
"AM",2003,"f65",3
"AM",2004,"f65",3
"AM",2005,"f65",7
"AM",2006,"f65",4
"AM",2007,"f65",7
"AM",2008,"f65",11
"AN",1996,"f65",0
"AN",1997,"f65",1
"AN",1998,"f65",0
"AN",1999,"f65",0
"AN",2000,"f65",0
"AN",2001,"f65",0
"AN",2002,"f65",1
"AN",2003,"f65",0
"AN",2004,"f65",0
"AN",2006,"f65",0
"AO",1995,"f65",18
"AO",1996,"f65",113
"AO",1997,"f65",145
"AO",1998,"f65",92
"AO",1999,"f65",194
"AO",2000,"f65",120
"AO",2001,"f65",182
"AO",2002,"f65",305
"AO",2003,"f65",129
"AO",2004,"f65",269
"AO",2005,"f65",417
"AO",2006,"f65",314
"AO",2007,"f65",367
"AO",2008,"f65",337
"AR",1996,"f65",463
"AR",1997,"f65",234
"AR",1998,"f65",276
"AR",1999,"f65",249
"AR",2000,"f65",216
"AR",2001,"f65",249
"AR",2002,"f65",255
"AR",2003,"f65",231
"AR",2004,"f65",237
"AR",2005,"f65",240
"AR",2006,"f65",213
"AR",2007,"f65",246
"AR",2008,"f65",204
"AS",1997,"f65",0
"AT",1995,"f65",59
"AT",1997,"f65",172
"AT",1999,"f65",26
"AT",2000,"f65",22
"AT",2001,"f65",18
"AT",2002,"f65",21
"AT",2003,"f65",12
"AT",2004,"f65",16
"AT",2005,"f65",10
"AT",2006,"f65",15
"AT",2007,"f65",19
"AU",1997,"f65",12
"AU",1998,"f65",24
"AU",1999,"f65",26
"AU",2000,"f65",14
"AU",2001,"f65",20
"AU",2002,"f65",23
"AU",2003,"f65",7
"AU",2004,"f65",19
"AU",2005,"f65",14
"AU",2006,"f65",21
"AU",2007,"f65",23
"AU",2008,"f65",10
"AZ",1995,"f65",0
"AZ",1996,"f65",10
"AZ",1997,"f65",0
"AZ",1998,"f65",0
"AZ",1999,"f65",0
"AZ",2000,"f65",0
"AZ",2002,"f65",21
"AZ",2003,"f65",5
"AZ",2004,"f65",24
"AZ",2005,"f65",24
"AZ",2006,"f65",8
"BA",1995,"f65",23
"BA",1996,"f65",39
"BA",1997,"f65",83
"BA",1998,"f65",85
"BA",1999,"f65",87
"BA",2000,"f65",124
"BA",2001,"f65",127
"BA",2002,"f65",81
"BA",2003,"f65",73
"BA",2004,"f65",102
"BA",2005,"f65",130
"BA",2006,"f65",88
"BA",2007,"f65",0
"BA",2008,"f65",112
"BB",2000,"f65",0
"BB",2001,"f65",0
"BB",2004,"f65",1
"BB",2006,"f65",1
"BB",2007,"f65",0
"BB",2008,"f65",0
"BD",1995,"f65",38
"BD",1996,"f65",41
"BD",1997,"f65",236
"BD",1998,"f65",324
"BD",1999,"f65",333
"BD",2000,"f65",370
"BD",2001,"f65",371
"BD",2002,"f65",865
"BD",2003,"f65",591
"BD",2004,"f65",718
"BD",2005,"f65",1230
"BD",2006,"f65",1735
"BD",2007,"f65",1818
"BD",2008,"f65",1947
"BE",1995,"f65",34
"BE",1996,"f65",26
"BE",1997,"f65",28
"BE",1998,"f65",35
"BE",1999,"f65",16
"BE",2000,"f65",27
"BE",2001,"f65",18
"BE",2002,"f65",16
"BE",2003,"f65",7
"BE",2004,"f65",14
"BE",2005,"f65",23
"BE",2006,"f65",22
"BE",2007,"f65",22
"BE",2008,"f65",12
"BF",1995,"f65",10
"BF",1996,"f65",10
"BF",1997,"f65",10
"BF",1998,"f65",14
"BF",1999,"f65",20
"BF",2000,"f65",14
"BF",2001,"f65",32
"BF",2002,"f65",25
"BF",2003,"f65",36
"BF",2004,"f65",33
"BF",2005,"f65",40
"BF",2006,"f65",47
"BF",2007,"f65",45
"BF",2008,"f65",57
"BG",2000,"f65",6
"BG",2001,"f65",9
"BG",2002,"f65",30
"BG",2003,"f65",58
"BG",2004,"f65",71
"BG",2005,"f65",70
"BG",2006,"f65",59
"BG",2007,"f65",46
"BG",2008,"f65",44
"BH",1995,"f65",1
"BH",1996,"f65",3
"BH",1997,"f65",1
"BH",1998,"f65",6
"BH",1999,"f65",3
"BH",2000,"f65",1
"BH",2001,"f65",0
"BH",2002,"f65",1
"BH",2003,"f65",0
"BH",2004,"f65",2
"BH",2005,"f65",0
"BH",2006,"f65",0
"BH",2007,"f65",1
"BH",2008,"f65",0
"BI",1995,"f65",4
"BI",1996,"f65",7
"BI",1997,"f65",19
"BI",1998,"f65",16
"BI",1999,"f65",28
"BI",2001,"f65",15
"BI",2002,"f65",23
"BI",2003,"f65",10
"BI",2004,"f65",19
"BI",2005,"f65",33
"BI",2006,"f65",14
"BI",2007,"f65",38
"BI",2008,"f65",38
"BJ",1995,"f65",22
"BJ",1996,"f65",21
"BJ",1997,"f65",26
"BJ",1998,"f65",19
"BJ",1999,"f65",30
"BJ",2000,"f65",25
"BJ",2002,"f65",24
"BJ",2003,"f65",25
"BJ",2004,"f65",24
"BJ",2005,"f65",39
"BJ",2006,"f65",41
"BJ",2008,"f65",30
"BM",2004,"f65",0
"BN",1999,"f65",14
"BN",2000,"f65",4
"BN",2002,"f65",7
"BN",2003,"f65",6
"BN",2004,"f65",4
"BN",2005,"f65",0
"BN",2006,"f65",9
"BN",2007,"f65",2
"BN",2008,"f65",10
"BO",1996,"f65",175
"BO",1997,"f65",187
"BO",1998,"f65",230
"BO",1999,"f65",222
"BO",2000,"f65",233
"BO",2001,"f65",283
"BO",2002,"f65",295
"BO",2003,"f65",305
"BO",2004,"f65",281
"BO",2005,"f65",262
"BO",2006,"f65",241
"BO",2007,"f65",259
"BO",2008,"f65",251
"BR",1999,"f65",1106
"BR",2000,"f65",2496
"BR",2001,"f65",1018
"BR",2002,"f65",535
"BR",2003,"f65",1022
"BR",2004,"f65",1189
"BR",2005,"f65",1104
"BR",2006,"f65",1139
"BR",2007,"f65",972
"BR",2008,"f65",879
"BS",1995,"f65",1
"BS",1996,"f65",1
"BS",1997,"f65",2
"BS",1998,"f65",0
"BS",1999,"f65",0
"BS",2000,"f65",1
"BS",2002,"f65",1
"BS",2003,"f65",3
"BS",2004,"f65",0
"BS",2007,"f65",0
"BS",2008,"f65",0
"BT",1995,"f65",8
"BT",1996,"f65",6
"BT",1997,"f65",3
"BT",1998,"f65",6
"BT",1999,"f65",9
"BT",2000,"f65",2
"BT",2001,"f65",8
"BT",2002,"f65",10
"BT",2003,"f65",6
"BT",2004,"f65",5
"BT",2005,"f65",2
"BT",2006,"f65",9
"BT",2007,"f65",6
"BT",2008,"f65",23
"BW",1997,"f65",35
"BW",1999,"f65",37
"BW",2000,"f65",36
"BW",2001,"f65",23
"BW",2002,"f65",26
"BW",2003,"f65",43
"BW",2004,"f65",36
"BW",2005,"f65",48
"BW",2006,"f65",38
"BW",2007,"f65",37
"BW",2008,"f65",30
"BY",2002,"f65",41
"BY",2003,"f65",45
"BY",2004,"f65",67
"BY",2005,"f65",62
"BY",2006,"f65",58
"BY",2007,"f65",58
"BY",2008,"f65",65
"BZ",1995,"f65",2
"BZ",1996,"f65",0
"BZ",1997,"f65",3
"BZ",2000,"f65",4
"BZ",2001,"f65",2
"BZ",2002,"f65",4
"BZ",2003,"f65",5
"BZ",2004,"f65",0
"BZ",2005,"f65",4
"BZ",2006,"f65",6
"BZ",2007,"f65",3
"BZ",2008,"f65",8
"CA",1980,"f65",104
"CA",1981,"f65",92
"CA",1982,"f65",80
"CA",1983,"f65",86
"CA",1984,"f65",100
"CA",1985,"f65",97
"CA",1986,"f65",95
"CA",1987,"f65",79
"CA",1988,"f65",80
"CA",1989,"f65",81
"CA",1990,"f65",72
"CA",1991,"f65",60
"CA",1992,"f65",78
"CA",1993,"f65",55
"CA",1994,"f65",59
"CA",1995,"f65",51
"CA",1996,"f65",50
"CA",1997,"f65",53
"CA",1998,"f65",54
"CA",1999,"f65",51
"CA",2000,"f65",66
"CA",2001,"f65",53
"CA",2002,"f65",45
"CA",2003,"f65",36
"CA",2004,"f65",48
"CA",2005,"f65",37
"CA",2006,"f65",52
"CA",2007,"f65",51
"CA",2008,"f65",45
"CD",1995,"f65",137
"CD",1996,"f65",149
"CD",1997,"f65",150
"CD",1998,"f65",272
"CD",1999,"f65",305
"CD",2000,"f65",351
"CD",2001,"f65",470
"CD",2002,"f65",476
"CD",2003,"f65",592
"CD",2004,"f65",721
"CD",2005,"f65",951
"CD",2006,"f65",975
"CD",2007,"f65",1099
"CD",2008,"f65",1212
"CF",1995,"f65",9
"CF",1996,"f65",6
"CF",1997,"f65",10
"CF",1998,"f65",26
"CF",1999,"f65",42
"CF",2001,"f65",1
"CF",2002,"f65",18
"CF",2004,"f65",9
"CF",2005,"f65",15
"CF",2006,"f65",16
"CF",2008,"f65",57
"CG",1995,"f65",11
"CG",1999,"f65",22
"CG",2001,"f65",107
"CG",2004,"f65",44
"CG",2006,"f65",54
"CG",2007,"f65",60
"CG",2008,"f65",51
"CH",1995,"f65",15
"CH",1996,"f65",12
"CH",1997,"f65",12
"CH",1998,"f65",11
"CH",1999,"f65",6
"CH",2000,"f65",6
"CH",2001,"f65",7
"CH",2002,"f65",6
"CH",2003,"f65",3
"CH",2004,"f65",5
"CH",2005,"f65",4
"CH",2006,"f65",2
"CH",2007,"f65",7
"CH",2008,"f65",1
"CI",1995,"f65",19
"CI",1996,"f65",75
"CI",1997,"f65",99
"CI",1998,"f65",105
"CI",1999,"f65",112
"CI",2001,"f65",112
"CI",2002,"f65",142
"CI",2003,"f65",151
"CI",2004,"f65",194
"CI",2005,"f65",201
"CI",2006,"f65",209
"CI",2007,"f65",235
"CI",2008,"f65",254
"CK",1980,"f65",0
"CK",1981,"f65",0
"CK",1982,"f65",0
"CK",1983,"f65",0
"CK",1984,"f65",0
"CK",1985,"f65",0
"CK",1986,"f65",0
"CK",1987,"f65",0
"CK",1989,"f65",0
"CK",1991,"f65",0
"CK",1992,"f65",1
"CK",1993,"f65",0
"CK",1994,"f65",0
"CK",1995,"f65",0
"CK",1996,"f65",0
"CK",1997,"f65",0
"CK",1998,"f65",0
"CK",2000,"f65",0
"CK",2001,"f65",0
"CK",2002,"f65",0
"CK",2003,"f65",0
"CK",2004,"f65",0
"CK",2005,"f65",0
"CK",2006,"f65",0
"CL",1995,"f65",107
"CL",1996,"f65",72
"CL",1997,"f65",88
"CL",1999,"f65",98
"CL",2000,"f65",83
"CL",2001,"f65",83
"CL",2002,"f65",89
"CL",2003,"f65",80
"CL",2004,"f65",74
"CL",2005,"f65",93
"CL",2006,"f65",122
"CL",2007,"f65",78
"CL",2008,"f65",65
"CM",1995,"f65",93
"CM",1996,"f65",8
"CM",1997,"f65",14
"CM",1998,"f65",30
"CM",1999,"f65",21
"CM",2000,"f65",33
"CM",2001,"f65",50
"CM",2002,"f65",44
"CM",2003,"f65",72
"CM",2004,"f65",140
"CM",2005,"f65",143
"CM",2006,"f65",142
"CM",2007,"f65",148
"CM",2008,"f65",148
"CN",1995,"f65",2841
"CN",1996,"f65",3945
"CN",1997,"f65",4823
"CN",1998,"f65",5728
"CN",1999,"f65",5663
"CN",2000,"f65",6296
"CN",2001,"f65",6491
"CN",2002,"f65",6740
"CN",2003,"f65",9465
"CN",2004,"f65",15739
"CN",2005,"f65",21244
"CN",2006,"f65",21212
"CN",2007,"f65",21339
"CN",2008,"f65",21086
"CO",2000,"f65",510
"CO",2001,"f65",359
"CO",2002,"f65",371
"CO",2003,"f65",421
"CO",2004,"f65",426
"CO",2005,"f65",395
"CO",2006,"f65",469
"CO",2007,"f65",461
"CO",2008,"f65",406
"CR",1995,"f65",14
"CR",1996,"f65",5
"CR",1997,"f65",30
"CR",1998,"f65",26
"CR",1999,"f65",36
"CR",2000,"f65",24
"CR",2001,"f65",15
"CR",2002,"f65",19
"CR",2003,"f65",16
"CR",2004,"f65",22
"CR",2005,"f65",14
"CR",2006,"f65",11
"CR",2007,"f65",15
"CR",2008,"f65",14
"CU",1995,"f65",80
"CU",1996,"f65",63
"CU",1997,"f65",46
"CU",1998,"f65",55
"CU",1999,"f65",35
"CU",2000,"f65",39
"CU",2001,"f65",39
"CU",2002,"f65",34
"CU",2003,"f65",29
"CU",2004,"f65",29
"CU",2005,"f65",29
"CU",2006,"f65",23
"CU",2008,"f65",34
"CV",1997,"f65",9
"CV",1998,"f65",10
"CV",2001,"f65",3
"CV",2002,"f65",4
"CV",2003,"f65",11
"CV",2004,"f65",4
"CV",2005,"f65",6
"CV",2006,"f65",9
"CV",2007,"f65",6
"CV",2008,"f65",3
"CY",1995,"f65",1
"CY",1996,"f65",0
"CY",1998,"f65",0
"CY",1999,"f65",0
"CY",2002,"f65",0
"CY",2003,"f65",0
"CY",2004,"f65",0
"CY",2005,"f65",0
"CY",2006,"f65",0
"CY",2007,"f65",0
"CY",2008,"f65",0
"CZ",1995,"f65",88
"CZ",1996,"f65",89
"CZ",1997,"f65",72
"CZ",1998,"f65",82
"CZ",1999,"f65",71
"CZ",2000,"f65",57
"CZ",2001,"f65",54
"CZ",2002,"f65",43
"CZ",2003,"f65",34
"CZ",2004,"f65",29
"CZ",2005,"f65",28
"CZ",2006,"f65",30
"CZ",2007,"f65",28
"CZ",2008,"f65",23
"DE",1995,"f65",397
"DE",1996,"f65",389
"DE",1997,"f65",343
"DE",1998,"f65",298
"DE",1999,"f65",295
"DE",2001,"f65",79
"DE",2002,"f65",64
"DE",2003,"f65",102
"DE",2004,"f65",116
"DE",2005,"f65",103
"DE",2006,"f65",102
"DE",2007,"f65",178
"DE",2008,"f65",71
"DJ",1996,"f65",5
"DJ",1997,"f65",4
"DJ",1998,"f65",9
"DJ",1999,"f65",3
"DJ",2000,"f65",10
"DJ",2001,"f65",8
"DJ",2002,"f65",4
"DJ",2003,"f65",8
"DJ",2004,"f65",10
"DJ",2005,"f65",8
"DJ",2006,"f65",5
"DJ",2007,"f65",18
"DJ",2008,"f65",10
"DK",1995,"f65",2
"DK",1996,"f65",8
"DK",1997,"f65",8
"DK",1998,"f65",6
"DK",1999,"f65",11
"DK",2000,"f65",8
"DK",2001,"f65",3
"DK",2002,"f65",5
"DK",2003,"f65",4
"DK",2004,"f65",2
"DK",2005,"f65",5
"DK",2006,"f65",4
