"artist","track","time","week","rank","date"
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"23","6",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"23","10",1999-12-25
"Dion, Celine","That's The Way It Is",04:03:00,"23","14",1999-11-13
"Dream","He Loves U Not",03:43:00,"23","10",2000-09-30
"Gray, Macy","I Try",03:52:00,"23","21",2000-02-19
"Hill, Faith","Breathe",04:04:00,"23","3",1999-11-06
"Houston, Whitney","My Love Is Your Love",04:16:00,"23","11",1999-09-04
"Jagged Edge","Let's Get Married",04:23:00,"23","36",2000-05-06
"Janet","Doesn't Really Matte...",04:17:00,"23","40",2000-06-17
"Joe","I Wanna Know",04:57:00,"23","10",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"23","9",1999-10-23
"Kandi","Don't Think I'm Not",03:50:00,"23","36",2000-08-05
"Madonna","Music",03:45:00,"23","29",2000-08-12
"Moore, Mandy","I Wanna Be With You",04:12:00,"23","91",2000-06-17
"Mya","Case Of The Ex (What...",03:50:00,"23","4",2000-08-19
"N'Sync","Bye Bye Bye",03:15:00,"23","40",2000-01-29
"N'Sync","It's Gonna Be Me",03:10:00,"23","28",2000-05-06
"N'Sync","This I Promise You",04:23:00,"23","30",2000-09-30
"Nelly","(Hot S**t) Country G...",04:17:00,"23","8",2000-04-29
"Nine Days","Absolutely (Story Of...",03:09:00,"23","26",2000-05-06
"Pink","Most Girls",04:06:00,"23","18",2000-08-12
"Pink","There U Go",03:23:00,"23","12",2000-03-04
"Rimes, LeAnn","I Need You",03:42:00,"23","25",2000-05-27
"Ruff Endz","No More",03:56:00,"23","23",2000-07-01
"Santana","Maria, Maria",04:18:00,"23","26",2000-02-12
"Savage Garden","I Knew I Loved You",04:07:00,"23","8",1999-10-23
"Sisqo","Incomplete",03:52:00,"23","25",2000-06-24
"Sisqo","Thong Song",04:05:00,"23","13",2000-01-29
"Smash Mouth","Then The Morning Com...",03:04:00,"23","33",1999-10-30
"Son By Four","A Puro Dolor (Purest...",03:30:00,"23","30",2000-04-08
"Sonique","It Feels So Good",03:48:00,"23","38",2000-01-22
"SoulDecision","Faded",03:25:00,"23","45",2000-07-08
"Sting","Desert Rose",03:52:00,"23","42",2000-05-13
"Train","Meet Virginia",03:55:00,"23","37",1999-10-09
"Vertical Horizon","Everything You Want",04:01:00,"23","3",2000-01-22
"matchbox twenty","Bent",04:12:00,"23","6",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"24","6",2000-04-08
"Aaliyah","Try Again",04:03:00,"24","9",2000-03-18
"Aguilera, Christina","What A Girl Wants",03:18:00,"24","44",1999-11-27
"Amber","Sexual",04:38:00,"24","69",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"24","20",2000-02-26
"BBMak","Back Here",03:35:00,"24","22",2000-04-29
"Backstreet Boys, The","Show Me The Meaning ...",03:54:00,"24","47",2000-01-01
"Blaque","Bring It All To Me",03:46:00,"24","19",1999-10-23
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"24","13",2000-03-18
"Creed","With Arms Wide Open",03:52:00,"24","3",2000-05-13
"Destiny's Child","Independent Women Pa...",03:38:00,"24","12",2000-09-23
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"24","7",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"24","13",1999-12-25
"Dion, Celine","That's The Way It Is",04:03:00,"24","16",1999-11-13
"Dream","He Loves U Not",03:43:00,"24","19",2000-09-30
"Gray, Macy","I Try",03:52:00,"24","27",2000-02-19
"Hill, Faith","Breathe",04:04:00,"24","3",1999-11-06
"Houston, Whitney","My Love Is Your Love",04:16:00,"24","20",1999-09-04
"Jagged Edge","Let's Get Married",04:23:00,"24","47",2000-05-06
"Janet","Doesn't Really Matte...",04:17:00,"24","41",2000-06-17
"Joe","I Wanna Know",04:57:00,"24","12",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"24","7",1999-10-23
"Kandi","Don't Think I'm Not",03:50:00,"24","41",2000-08-05
"Madonna","Music",03:45:00,"24","44",2000-08-12
"Moore, Mandy","I Wanna Be With You",04:12:00,"24","91",2000-06-17
"Mya","Case Of The Ex (What...",03:50:00,"24","8",2000-08-19
"N'Sync","It's Gonna Be Me",03:10:00,"24","38",2000-05-06
"N'Sync","This I Promise You",04:23:00,"24","39",2000-09-30
"Nelly","(Hot S**t) Country G...",04:17:00,"24","10",2000-04-29
"Nine Days","Absolutely (Story Of...",03:09:00,"24","30",2000-05-06
"Pink","Most Girls",04:06:00,"24","21",2000-08-12
"Pink","There U Go",03:23:00,"24","16",2000-03-04
"Rimes, LeAnn","I Need You",03:42:00,"24","30",2000-05-27
"Ruff Endz","No More",03:56:00,"24","24",2000-07-01
"Santana","Maria, Maria",04:18:00,"24","36",2000-02-12
"Savage Garden","I Knew I Loved You",04:07:00,"24","12",1999-10-23
"Sisqo","Incomplete",03:52:00,"24","31",2000-06-24
"Sisqo","Thong Song",04:05:00,"24","17",2000-01-29
"Smash Mouth","Then The Morning Com...",03:04:00,"24","35",1999-10-30
"Son By Four","A Puro Dolor (Purest...",03:30:00,"24","32",2000-04-08
"Sonique","It Feels So Good",03:48:00,"24","49",2000-01-22
"SoulDecision","Faded",03:25:00,"24","50",2000-07-08
"Sting","Desert Rose",03:52:00,"24","45",2000-05-13
"Train","Meet Virginia",03:55:00,"24","42",1999-10-09
"Vertical Horizon","Everything You Want",04:01:00,"24","6",2000-01-22
"matchbox twenty","Bent",04:12:00,"24","9",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"25","6",2000-04-08
"Aaliyah","Try Again",04:03:00,"25","13",2000-03-18
"Amber","Sexual",04:38:00,"25","69",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"25","22",2000-02-26
"BBMak","Back Here",03:35:00,"25","24",2000-04-29
"Blaque","Bring It All To Me",03:46:00,"25","19",1999-10-23
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"25","15",2000-03-18
"Creed","With Arms Wide Open",03:52:00,"25","3",2000-05-13
"Destiny's Child","Independent Women Pa...",03:38:00,"25","15",2000-09-23
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"25","6",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"25","14",1999-12-25
"Dion, Celine","That's The Way It Is",04:03:00,"25","26",1999-11-13
"Dream","He Loves U Not",03:43:00,"25","23",2000-09-30
"Gray, Macy","I Try",03:52:00,"25","34",2000-02-19
"Hill, Faith","Breathe",04:04:00,"25","2",1999-11-06
"Houston, Whitney","My Love Is Your Love",04:16:00,"25","22",1999-09-04
"Joe","I Wanna Know",04:57:00,"25","10",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"25","9",1999-10-23
"Moore, Mandy","I Wanna Be With You",04:12:00,"25","90",2000-06-17
"Mya","Case Of The Ex (What...",03:50:00,"25","11",2000-08-19
"N'Sync","It's Gonna Be Me",03:10:00,"25","48",2000-05-06
"N'Sync","This I Promise You",04:23:00,"25","41",2000-09-30
"Nelly","(Hot S**t) Country G...",04:17:00,"25","11",2000-04-29
"Nine Days","Absolutely (Story Of...",03:09:00,"25","36",2000-05-06
"Pink","Most Girls",04:06:00,"25","26",2000-08-12
"Pink","There U Go",03:23:00,"25","20",2000-03-04
"Rimes, LeAnn","I Need You",03:42:00,"25","41",2000-05-27
"Ruff Endz","No More",03:56:00,"25","33",2000-07-01
"Santana","Maria, Maria",04:18:00,"25","48",2000-02-12
"Savage Garden","I Knew I Loved You",04:07:00,"25","14",1999-10-23
"Sisqo","Incomplete",03:52:00,"25","32",2000-06-24
"Sisqo","Thong Song",04:05:00,"25","24",2000-01-29
"Smash Mouth","Then The Morning Com...",03:04:00,"25","41",1999-10-30
"Son By Four","A Puro Dolor (Purest...",03:30:00,"25","39",2000-04-08
"Sting","Desert Rose",03:52:00,"25","42",2000-05-13
"Train","Meet Virginia",03:55:00,"25","46",1999-10-09
"Vertical Horizon","Everything You Want",04:01:00,"25","6",2000-01-22
"matchbox twenty","Bent",04:12:00,"25","12",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"26","5",2000-04-08
"Aaliyah","Try Again",04:03:00,"26","14",2000-03-18
"Amber","Sexual",04:38:00,"26","59",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"26","25",2000-02-26
"BBMak","Back Here",03:35:00,"26","30",2000-04-29
"Blaque","Bring It All To Me",03:46:00,"26","22",1999-10-23
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"26","16",2000-03-18
"Creed","With Arms Wide Open",03:52:00,"26","3",2000-05-13
"Destiny's Child","Independent Women Pa...",03:38:00,"26","22",2000-09-23
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"26","8",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"26","18",1999-12-25
"Dion, Celine","That's The Way It Is",04:03:00,"26","31",1999-11-13
"Dream","He Loves U Not",03:43:00,"26","28",2000-09-30
"Gray, Macy","I Try",03:52:00,"26","40",2000-02-19
"Hill, Faith","Breathe",04:04:00,"26","2",1999-11-06
"Houston, Whitney","My Love Is Your Love",04:16:00,"26","27",1999-09-04
"Joe","I Wanna Know",04:57:00,"26","6",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"26","10",1999-10-23
"Moore, Mandy","I Wanna Be With You",04:12:00,"26","89",2000-06-17
"Mya","Case Of The Ex (What...",03:50:00,"26","15",2000-08-19
"N'Sync","This I Promise You",04:23:00,"26","49",2000-09-30
"Nelly","(Hot S**t) Country G...",04:17:00,"26","12",2000-04-29
"Nine Days","Absolutely (Story Of...",03:09:00,"26","41",2000-05-06
"Pink","Most Girls",04:06:00,"26","39",2000-08-12
"Pink","There U Go",03:23:00,"26","22",2000-03-04
"Ruff Endz","No More",03:56:00,"26","38",2000-07-01
"Santana","Maria, Maria",04:18:00,"26","47",2000-02-12
"Savage Garden","I Knew I Loved You",04:07:00,"26","17",1999-10-23
"Sisqo","Incomplete",03:52:00,"26","46",2000-06-24
"Sisqo","Thong Song",04:05:00,"26","31",2000-01-29
"Smash Mouth","Then The Morning Com...",03:04:00,"26","48",1999-10-30
"Son By Four","A Puro Dolor (Purest...",03:30:00,"26","35",2000-04-08
"Sting","Desert Rose",03:52:00,"26","49",2000-05-13
"Train","Meet Virginia",03:55:00,"26","50",1999-10-09
"Vertical Horizon","Everything You Want",04:01:00,"26","1",2000-01-22
"matchbox twenty","Bent",04:12:00,"26","13",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"27","5",2000-04-08
"Aaliyah","Try Again",04:03:00,"27","16",2000-03-18
"Amber","Sexual",04:38:00,"27","58",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"27","26",2000-02-26
"BBMak","Back Here",03:35:00,"27","36",2000-04-29
"Blaque","Bring It All To Me",03:46:00,"27","26",1999-10-23
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"27","14",2000-03-18
"Creed","With Arms Wide Open",03:52:00,"27","1",2000-05-13
"Destiny's Child","Independent Women Pa...",03:38:00,"27","29",2000-09-23
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"27","10",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"27","23",1999-12-25
"Dion, Celine","That's The Way It Is",04:03:00,"27","35",1999-11-13
"Dream","He Loves U Not",03:43:00,"27","38",2000-09-30
"Gray, Macy","I Try",03:52:00,"27","46",2000-02-19
"Hill, Faith","Breathe",04:04:00,"27","3",1999-11-06
"Houston, Whitney","My Love Is Your Love",04:16:00,"27","34",1999-09-04
"Joe","I Wanna Know",04:57:00,"27","4",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"27","10",1999-10-23
"Moore, Mandy","I Wanna Be With You",04:12:00,"27","86",2000-06-17
"Mya","Case Of The Ex (What...",03:50:00,"27","19",2000-08-19
"Nelly","(Hot S**t) Country G...",04:17:00,"27","12",2000-04-29
"Nine Days","Absolutely (Story Of...",03:09:00,"27","48",2000-05-06
"Pink","Most Girls",04:06:00,"27","46",2000-08-12
"Pink","There U Go",03:23:00,"27","33",2000-03-04
"Savage Garden","I Knew I Loved You",04:07:00,"27","21",1999-10-23
"Sisqo","Thong Song",04:05:00,"27","43",2000-01-29
"Train","Meet Virginia",03:55:00,"27","50",1999-10-09
"Vertical Horizon","Everything You Want",04:01:00,"27","2",2000-01-22
"matchbox twenty","Bent",04:12:00,"27","19",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"28","4",2000-04-08
"Aaliyah","Try Again",04:03:00,"28","23",2000-03-18
"Amber","Sexual",04:38:00,"28","58",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"28","29",2000-02-26
"BBMak","Back Here",03:35:00,"28","37",2000-04-29
"Blaque","Bring It All To Me",03:46:00,"28","32",1999-10-23
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"28","13",2000-03-18
"Creed","With Arms Wide Open",03:52:00,"28","2",2000-05-13
"Destiny's Child","Independent Women Pa...",03:38:00,"28","31",2000-09-23
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"28","15",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"28","23",1999-12-25
"Dion, Celine","That's The Way It Is",04:03:00,"28","42",1999-11-13
"Dream","He Loves U Not",03:43:00,"28","46",2000-09-30
"Hill, Faith","Breathe",04:04:00,"28","3",1999-11-06
"Houston, Whitney","My Love Is Your Love",04:16:00,"28","49",1999-09-04
"Joe","I Wanna Know",04:57:00,"28","5",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"28","15",1999-10-23
"Mya","Case Of The Ex (What...",03:50:00,"28","24",2000-08-19
"Nelly","(Hot S**t) Country G...",04:17:00,"28","17",2000-04-29
"Pink","There U Go",03:23:00,"28","39",2000-03-04
"Savage Garden","I Knew I Loved You",04:07:00,"28","24",1999-10-23
"Sisqo","Thong Song",04:05:00,"28","46",2000-01-29
"Vertical Horizon","Everything You Want",04:01:00,"28","3",2000-01-22
"matchbox twenty","Bent",04:12:00,"28","20",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"29","4",2000-04-08
"Aaliyah","Try Again",04:03:00,"29","22",2000-03-18
"Amber","Sexual",04:38:00,"29","49",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"29","35",2000-02-26
"BBMak","Back Here",03:35:00,"29","42",2000-04-29
"Blaque","Bring It All To Me",03:46:00,"29","42",1999-10-23
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"29","17",2000-03-18
"Creed","Higher",05:16:00,"29","43",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"29","2",2000-05-13
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"29","24",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"29","34",1999-12-25
"Hill, Faith","Breathe",04:04:00,"29","2",1999-11-06
"Joe","I Wanna Know",04:57:00,"29","4",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"29","18",1999-10-23
"Mya","Case Of The Ex (What...",03:50:00,"29","23",2000-08-19
"Nelly","(Hot S**t) Country G...",04:17:00,"29","19",2000-04-29
"Pink","There U Go",03:23:00,"29","39",2000-03-04
"Savage Garden","I Knew I Loved You",04:07:00,"29","30",1999-10-23
"Vertical Horizon","Everything You Want",04:01:00,"29","4",2000-01-22
"matchbox twenty","Bent",04:12:00,"29","20",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"30","4",2000-04-08
"Aaliyah","Try Again",04:03:00,"30","33",2000-03-18
"Amber","Sexual",04:38:00,"30","44",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"30","33",2000-02-26
"BBMak","Back Here",03:35:00,"30","45",2000-04-29
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"30","19",2000-03-18
"Creed","Higher",05:16:00,"30","41",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"30","3",2000-05-13
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"30","30",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"30","37",1999-12-25
"Hill, Faith","Breathe",04:04:00,"30","2",1999-11-06
"Joe","I Wanna Know",04:57:00,"30","5",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"30","23",1999-10-23
"Lonestar","Amazed",04:25:00,"30","45",1999-06-05
"Mya","Case Of The Ex (What...",03:50:00,"30","35",2000-08-19
"Nelly","(Hot S**t) Country G...",04:17:00,"30","23",2000-04-29
"Pink","There U Go",03:23:00,"30","41",2000-03-04
"Savage Garden","I Knew I Loved You",04:07:00,"30","34",1999-10-23
"Vertical Horizon","Everything You Want",04:01:00,"30","7",2000-01-22
"matchbox twenty","Bent",04:12:00,"30","24",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"31","4",2000-04-08
"Aaliyah","Try Again",04:03:00,"31","36",2000-03-18
"Amber","Sexual",04:38:00,"31","42",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"31","40",2000-02-26
"BBMak","Back Here",03:35:00,"31","49",2000-04-29
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"31","23",2000-03-18
"Creed","Higher",05:16:00,"31","34",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"31","3",2000-05-13
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"31","35",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"31","43",1999-12-25
"Hill, Faith","Breathe",04:04:00,"31","3",1999-11-06
"Joe","I Wanna Know",04:57:00,"31","5",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"31","30",1999-10-23
"Lonestar","Amazed",04:25:00,"31","45",1999-06-05
"Nelly","(Hot S**t) Country G...",04:17:00,"31","33",2000-04-29
"Pink","There U Go",03:23:00,"31","46",2000-03-04
"Savage Garden","I Knew I Loved You",04:07:00,"31","37",1999-10-23
"Vertical Horizon","Everything You Want",04:01:00,"31","9",2000-01-22
"matchbox twenty","Bent",04:12:00,"31","29",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"32","3",2000-04-08
"Aaliyah","Try Again",04:03:00,"32","43",2000-03-18
"Amber","Sexual",04:38:00,"32","46",1999-07-17
"Anthony, Marc","You Sang To Me",03:50:00,"32","44",2000-02-26
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"32","29",2000-03-18
"Creed","Higher",05:16:00,"32","28",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"32","3",2000-05-13
"Destiny's Child","Jumpin' Jumpin'",03:48:00,"32","39",2000-05-13
"Destiny's Child","Say My Name",04:31:00,"32","47",1999-12-25
"Hill, Faith","Breathe",04:04:00,"32","4",1999-11-06
"Joe","I Wanna Know",04:57:00,"32","7",2000-01-01
"Jordan, Montell","Get It On.. Tonite",04:34:00,"32","42",1999-10-23
"Lonestar","Amazed",04:25:00,"32","45",1999-06-05
"Nelly","(Hot S**t) Country G...",04:17:00,"32","37",2000-04-29
"Pink","There U Go",03:23:00,"32","44",2000-03-04
"Savage Garden","I Knew I Loved You",04:07:00,"32","46",1999-10-23
"Vertical Horizon","Everything You Want",04:01:00,"32","10",2000-01-22
"matchbox twenty","Bent",04:12:00,"32","28",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"33","3",2000-04-08
"Amber","Sexual",04:38:00,"33","50",1999-07-17
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"33","37",2000-03-18
"Creed","Higher",05:16:00,"33","25",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"33","4",2000-05-13
"Hill, Faith","Breathe",04:04:00,"33","2",1999-11-06
"Joe","I Wanna Know",04:57:00,"33","6",2000-01-01
"Lonestar","Amazed",04:25:00,"33","23",1999-06-05
"Nelly","(Hot S**t) Country G...",04:17:00,"33","36",2000-04-29
"Savage Garden","I Knew I Loved You",04:07:00,"33","47",1999-10-23
"Vertical Horizon","Everything You Want",04:01:00,"33","18",2000-01-22
"matchbox twenty","Bent",04:12:00,"33","27",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"34","3",2000-04-08
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"34","33",2000-03-18
"Creed","Higher",05:16:00,"34","23",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"34","5",2000-05-13
"Hill, Faith","Breathe",04:04:00,"34","5",1999-11-06
"Joe","I Wanna Know",04:57:00,"34","8",2000-01-01
"Lonestar","Amazed",04:25:00,"34","17",1999-06-05
"Nelly","(Hot S**t) Country G...",04:17:00,"34","49",2000-04-29
"Vertical Horizon","Everything You Want",04:01:00,"34","20",2000-01-22
"matchbox twenty","Bent",04:12:00,"34","30",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"35","4",2000-04-08
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"35","34",2000-03-18
"Creed","Higher",05:16:00,"35","22",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"35","5",2000-05-13
"Hill, Faith","Breathe",04:04:00,"35","8",1999-11-06
"Joe","I Wanna Know",04:57:00,"35","5",2000-01-01
"Lonestar","Amazed",04:25:00,"35","14",1999-06-05
"Vertical Horizon","Everything You Want",04:01:00,"35","27",2000-01-22
"matchbox twenty","Bent",04:12:00,"35","33",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"36","5",2000-04-08
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"36","41",2000-03-18
"Creed","Higher",05:16:00,"36","16",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"36","5",2000-05-13
"Hill, Faith","Breathe",04:04:00,"36","11",1999-11-06
"Joe","I Wanna Know",04:57:00,"36","6",2000-01-01
"Lonestar","Amazed",04:25:00,"36","17",1999-06-05
"Vertical Horizon","Everything You Want",04:01:00,"36","29",2000-01-22
"matchbox twenty","Bent",04:12:00,"36","37",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"37","5",2000-04-08
"Braxton, Toni","He Wasn't Man Enough",04:21:00,"37","48",2000-03-18
"Creed","Higher",05:16:00,"37","16",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"37","5",2000-05-13
"Hill, Faith","Breathe",04:04:00,"37","13",1999-11-06
"Joe","I Wanna Know",04:57:00,"37","9",2000-01-01
"Lonestar","Amazed",04:25:00,"37","18",1999-06-05
"Vertical Horizon","Everything You Want",04:01:00,"37","36",2000-01-22
"matchbox twenty","Bent",04:12:00,"37","38",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"38","9",2000-04-08
"Creed","Higher",05:16:00,"38","18",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"38","9",2000-05-13
"Hill, Faith","Breathe",04:04:00,"38","14",1999-11-06
"Joe","I Wanna Know",04:57:00,"38","9",2000-01-01
"Lonestar","Amazed",04:25:00,"38","18",1999-06-05
"Vertical Horizon","Everything You Want",04:01:00,"38","40",2000-01-22
"matchbox twenty","Bent",04:12:00,"38","38",2000-04-29
"3 Doors Down","Kryptonite",03:53:00,"39","9",2000-04-08
"Creed","Higher",05:16:00,"39","14",1999-09-11
"Creed","With Arms Wide Open",03:52:00,"39","12",2000-05-13
